# Experiment File Name : card ARV7 _6 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"H15","149","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"H16","149","-477916_mir","1.587","Amp","UNKNOWN","21.763","21.678","0.121","-","-","-","-","-","-","-","true","0.366","true","3.0","15.0","false",
"H17","149","-477925_mir","1.363","Amp","UNKNOWN","27.014","27.383","0.522","-","-","-","-","-","-","-","true","0.115","true","3.0","21.0","false",
"H18","149","-477967_mir","1.054","Amp","UNKNOWN","23.568","24.179","0.864","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"H19","149","-477982_mir","1.435","Amp","UNKNOWN","25.392","25.281","0.157","-","-","-","-","-","-","-","true","0.369","true","3.0","18.0","false",
"H20","149","-478323_mir","1.22","Amp","UNKNOWN","22.052","21.915","0.195","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"H21","149","-478074_mir","0.972","Amp","UNKNOWN","22.219","23.004","1.11","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"H22","149","-478350_mir","0.948","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"H23","149","-477952_mir","1.42","Amp","UNKNOWN","20.124","20.027","0.136","-","-","-","-","-","-","-","true","0.207","true","3.0","15.0","false",
"H24","149","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.061","true","3.0","39.0","false",
"I1","150","-478577_mir","0.87","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","39.0","false",
"I2","150","-477973_mir","1.449","Amp","UNKNOWN","26.979","26.574","0.572","-","-","-","-","-","-","-","true","0.136","true","3.0","22.0","false",
"I3","150","-477975_mir","1.381","Amp","UNKNOWN","20.788","20.68","0.153","-","-","-","-","-","-","-","true","0.277","true","3.0","14.0","false",
"I4","150","-477992_mir","1.442","Amp","UNKNOWN","22.900","22.877","0.033","-","-","-","-","-","-","-","true","0.383","true","3.0","16.0","false",
"I5","150","-478369_mir","1.382","Amp","UNKNOWN","23.648","23.469","0.253","-","-","-","-","-","-","-","true","0.241","true","3.0","18.0","false",
"I6","150","-478007_mir","1.353","Amp","UNKNOWN","19.081","19.488","0.575","-","-","-","-","-","-","-","true","0.069","true","3.0","16.0","false",
"I7","150","-478606_mir","1.093","Amp","UNKNOWN","17.373","20.078","3.826","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"I8","150","-478026_mir","0.664","Amp","UNKNOWN","21.426","22.161","1.041","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"I9","150","-478213_mir","0.522","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"I10","150","-478343_mir","1.164","Amp","UNKNOWN","24.651","25.316","0.942","-","-","-","-","-","-","-","true","0.07","true","3.0","20.0","false",
"I11","150","-477860_mir","1.464","Amp","UNKNOWN","19.165","19.108","0.079","-","-","-","-","-","-","-","true","0.511","true","3.0","12.0","false",
"I12","150","-478225_mir","1.21","Amp","UNKNOWN","21.761","21.607","0.218","-","-","-","-","-","-","-","true","0.06","true","3.0","18.0","false",
"I13","150","-478412_mir","1.003","Amp","UNKNOWN","18.561","19.287","1.026","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"I14","150","-477885_mir","1.439","Amp","UNKNOWN","26.885","26.826","0.083","-","-","-","-","-","-","-","true","0.372","true","3.0","20.0","false",
"I15","150","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"I16","150","-477916_mir","1.588","Amp","UNKNOWN","23.206","23.246","0.056","-","-","-","-","-","-","-","true","0.366","true","3.0","18.0","false",
"I17","150","-477925_mir","1.39","Amp","UNKNOWN","26.808","26.614","0.273","-","-","-","-","-","-","-","true","0.115","true","3.0","21.0","false",
"I18","150","-477967_mir","1.007","Amp","UNKNOWN","21.764","21.971","0.292","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"I19","150","-477982_mir","1.47","Amp","UNKNOWN","25.998","26.054","0.078","-","-","-","-","-","-","-","true","0.369","true","3.0","19.0","false",
"I20","150","-478323_mir","1.168","Amp","UNKNOWN","22.872","22.391","0.68","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"I21","150","-478074_mir","1.045","Amp","UNKNOWN","22.142","22.072","0.099","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"I22","150","-478350_mir","0.976","No Amp","UNKNOWN","36.285","33.893","3.383","-","-","-","-","-","-","-","true","0.2","true","3.0","28.0","false",
"I23","150","-477952_mir","1.429","Amp","UNKNOWN","20.562","20.594","0.045","-","-","-","-","-","-","-","true","0.207","true","3.0","15.0","false",
"I24","150","-478411_mir","0.733","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.061","true","3.0","39.0","false",
"J1","150","-478577_mir","0.886","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","39.0","false",
"J2","150","-477973_mir","1.434","Amp","UNKNOWN","26.169","26.574","0.572","-","-","-","-","-","-","-","true","0.136","true","3.0","20.0","false",
"J3","150","-477975_mir","1.386","Amp","UNKNOWN","20.572","20.68","0.153","-","-","-","-","-","-","-","true","0.277","true","3.0","13.0","false",
"J4","150","-477992_mir","1.441","Amp","UNKNOWN","22.854","22.877","0.033","-","-","-","-","-","-","-","true","0.383","true","3.0","15.0","false",
"J5","150","-478369_mir","1.39","Amp","UNKNOWN","23.290","23.469","0.253","-","-","-","-","-","-","-","true","0.241","true","3.0","18.0","false",
"J6","150","-478007_mir","1.34","Amp","UNKNOWN","19.895","19.488","0.575","-","-","-","-","-","-","-","true","0.069","true","3.0","17.0","false",
"J7","150","-478606_mir","1.076","Amp","UNKNOWN","22.784","20.078","3.826","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"J8","150","-478026_mir","0.624","Inconclusive","UNKNOWN","22.897","22.161","1.041","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"J9","150","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"J10","150","-478343_mir","1.174","Amp","UNKNOWN","25.982","25.316","0.942","-","-","-","-","-","-","-","true","0.07","true","3.0","22.0","false",
"J11","150","-477860_mir","1.471","Amp","UNKNOWN","19.052","19.108","0.079","-","-","-","-","-","-","-","true","0.511","true","3.0","12.0","false",
"J12","150","-478225_mir","1.201","Amp","UNKNOWN","21.453","21.607","0.218","-","-","-","-","-","-","-","true","0.06","true","3.0","18.0","false",
"J13","150","-478412_mir","1.043","Amp","UNKNOWN","20.013","19.287","1.026","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"J14","150","-477885_mir","1.452","Amp","UNKNOWN","26.767","26.826","0.083","-","-","-","-","-","-","-","true","0.372","true","3.0","20.0","false",
"J15","150","-478501_mir","0.563","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"J16","150","-477916_mir","1.572","Amp","UNKNOWN","23.286","23.246","0.056","-","-","-","-","-","-","-","true","0.366","true","3.0","18.0","false",
"J17","150","-477925_mir","1.41","Amp","UNKNOWN","26.421","26.614","0.273","-","-","-","-","-","-","-","true","0.115","true","3.0","20.0","false",
"J18","150","-477967_mir","1.038","Amp","UNKNOWN","22.177","21.971","0.292","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"J19","150","-477982_mir","1.455","Amp","UNKNOWN","26.109","26.054","0.078","-","-","-","-","-","-","-","true","0.369","true","3.0","19.0","false",
"J20","150","-478323_mir","1.181","Amp","UNKNOWN","21.909","22.391","0.68","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"J21","150","-478074_mir","1.045","Amp","UNKNOWN","22.002","22.072","0.099","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"J22","150","-478350_mir","0.996","Inconclusive","UNKNOWN","31.501","33.893","3.383","-","-","-","-","-","-","-","true","0.2","true","3.0","27.0","false",
"J23","150","-477952_mir","1.422","Amp","UNKNOWN","20.626","20.594","0.045","-","-","-","-","-","-","-","true","0.207","true","3.0","15.0","false",
"J24","150","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.061","true","3.0","39.0","false",
"K1","151","-478577_mir","0.879","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","30.0","false",
"K2","151","-477973_mir","1.444","Amp","UNKNOWN","28.120","27.947","0.245","-","-","-","-","-","-","-","true","0.136","true","3.0","23.0","false",
"K3","151","-477975_mir","1.354","Amp","UNKNOWN","22.472","22.51","0.053","-","-","-","-","-","-","-","true","0.277","true","3.0","14.0","false",
"K4","151","-477992_mir","1.429","Amp","UNKNOWN","23.903","23.81","0.132","-","-","-","-","-","-","-","true","0.383","true","3.0","17.0","false",
"K5","151","-478369_mir","1.34","Amp","UNKNOWN","25.561","25.383","0.251","-","-","-","-","-","-","-","true","0.241","true","3.0","19.0","false",
"K6","151","-478007_mir","1.268","Amp","UNKNOWN","20.832","21.312","0.679","-","-","-","-","-","-","-","true","0.069","true","3.0","17.0","false",
"K7","151","-478606_mir","1.061","Amp","UNKNOWN","23.040","23.305","0.374","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"K8","151","-478026_mir","0.606","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"K9","151","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"K10","151","-478343_mir","1.128","Amp","UNKNOWN","26.664","26.082","0.823","-","-","-","-","-","-","-","true","0.07","true","3.0","22.0","false",
"K11","151","-477860_mir","1.447","Amp","UNKNOWN","20.115","19.966","0.21","-","-","-","-","-","-","-","true","0.511","true","3.0","13.0","false",
"K12","151","-478225_mir","1.222","Amp","UNKNOWN","21.835","21.664","0.241","-","-","-","-","-","-","-","true","0.06","true","3.0","18.0","false",
"K13","151","-478412_mir","1.069","Inconclusive","UNKNOWN","21.879","20.629","1.768","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"K14","151","-477885_mir","1.439","Amp","UNKNOWN","27.382","27.317","0.092","-","-","-","-","-","-","-","true","0.372","true","3.0","20.0","false",
"K15","151","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"K16","151","-477916_mir","1.566","Amp","UNKNOWN","23.431","23.447","0.022","-","-","-","-","-","-","-","true","0.366","true","3.0","16.0","false",
"K17","151","-477925_mir","1.257","Amp","UNKNOWN","29.214","29.351","0.194","-","-","-","-","-","-","-","true","0.115","true","3.0","24.0","false",
"K18","151","-477967_mir","1.16","Amp","UNKNOWN","25.142","24.483","0.932","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"K19","151","-477982_mir","1.44","Amp","UNKNOWN","26.560","26.464","0.137","-","-","-","-","-","-","-","true","0.369","true","3.0","18.0","false",
"K20","151","-478323_mir","1.198","Amp","UNKNOWN","21.397","21.478","0.115","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"K21","151","-478074_mir","1.246","Amp","UNKNOWN","21.375","21.443","0.097","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"K22","151","-478350_mir","0.95","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"K23","151","-477952_mir","1.382","Amp","UNKNOWN","21.513","21.799","0.404","-","-","-","-","-","-","-","true","0.207","true","3.0","14.0","false",
"K24","151","-478411_mir","0.877","Amp","UNKNOWN","29.661","29.576","0.119","-","-","-","-","-","-","-","true","0.061","true","3.0","25.0","false",
"L1","151","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","39.0","false",
"L2","151","-477973_mir","1.446","Amp","UNKNOWN","27.774","27.947","0.245","-","-","-","-","-","-","-","true","0.136","true","3.0","20.0","false",
"L3","151","-477975_mir","1.352","Amp","UNKNOWN","22.547","22.51","0.053","-","-","-","-","-","-","-","true","0.277","true","3.0","15.0","false",
"L4","151","-477992_mir","1.398","Amp","UNKNOWN","23.716","23.81","0.132","-","-","-","-","-","-","-","true","0.383","true","3.0","16.0","false",
"L5","151","-478369_mir","1.357","Amp","UNKNOWN","25.206","25.383","0.251","-","-","-","-","-","-","-","true","0.241","true","3.0","19.0","false",
"L6","151","-478007_mir","1.275","Amp","UNKNOWN","21.792","21.312","0.679","-","-","-","-","-","-","-","true","0.069","true","3.0","18.0","false",
"L7","151","-478606_mir","1.075","Amp","UNKNOWN","23.569","23.305","0.374","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"L8","151","-478026_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"L9","151","-478213_mir","0.654","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"L10","151","-478343_mir","1.118","Amp","UNKNOWN","25.499","26.082","0.823","-","-","-","-","-","-","-","true","0.07","true","3.0","22.0","false",
"L11","151","-477860_mir","1.461","Amp","UNKNOWN","19.817","19.966","0.21","-","-","-","-","-","-","-","true","0.511","true","3.0","12.0","false",
"L12","151","-478225_mir","1.205","Amp","UNKNOWN","21.494","21.664","0.241","-","-","-","-","-","-","-","true","0.06","true","3.0","17.0","false",
"L13","151","-478412_mir","1.063","Amp","UNKNOWN","19.379","20.629","1.768","-","-","-","-","-","-","-","true","0.04","true","3.0","16.0","false",
"L14","151","-477885_mir","1.432","Amp","UNKNOWN","27.252","27.317","0.092","-","-","-","-","-","-","-","true","0.372","true","3.0","20.0","false",
"L15","151","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"L16","151","-477916_mir","1.567","Amp","UNKNOWN","23.463","23.447","0.022","-","-","-","-","-","-","-","true","0.366","true","3.0","16.0","false",
"L17","151","-477925_mir","1.267","Amp","UNKNOWN","29.489","29.351","0.194","-","-","-","-","-","-","-","true","0.115","true","3.0","24.0","false",
"L18","151","-477967_mir","1.162","Amp","UNKNOWN","23.824","24.483","0.932","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"L19","151","-477982_mir","1.431","Amp","UNKNOWN","26.367","26.464","0.137","-","-","-","-","-","-","-","true","0.369","true","3.0","17.0","false",
"L20","151","-478323_mir","1.219","Amp","UNKNOWN","21.559","21.478","0.115","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"L21","151","-478074_mir","1.268","Amp","UNKNOWN","21.512","21.443","0.097","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"L22","151","-478350_mir","0.936","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"L23","151","-477952_mir","1.39","Amp","UNKNOWN","22.085","21.799","0.404","-","-","-","-","-","-","-","true","0.207","true","3.0","16.0","false",
"L24","151","-478411_mir","0.885","Inconclusive","UNKNOWN","29.492","29.576","0.119","-","-","-","-","-","-","-","true","0.061","true","3.0","26.0","false",
"M1","152","-478577_mir","0.744","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","39.0","false",
"M2","152","-477973_mir","1.35","Amp","UNKNOWN","31.783","31.704","0.112","-","-","-","-","-","-","-","true","0.136","true","3.0","26.0","false",
"M3","152","-477975_mir","1.381","Amp","UNKNOWN","23.774","23.715","0.084","-","-","-","-","-","-","-","true","0.277","true","3.0","17.0","false",
"M4","152","-477992_mir","1.401","Amp","UNKNOWN","25.740","25.61","0.183","-","-","-","-","-","-","-","true","0.383","true","3.0","18.0","false",
"M5","152","-478369_mir","1.355","Amp","UNKNOWN","25.160","24.988","0.243","-","-","-","-","-","-","-","true","0.241","true","3.0","19.0","false",
"M6","152","-478007_mir","1.217","Amp","UNKNOWN","22.055","22.02","0.05","-","-","-","-","-","-","-","true","0.069","true","3.0","19.0","false",
"M7","152","-478606_mir","1.049","Amp","UNKNOWN","24.513","24.754","0.341","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"M8","152","-478026_mir","0.697","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"M9","152","-478213_mir","0.494","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"M10","152","-478343_mir","1.144","Amp","UNKNOWN","27.561","27.919","0.505","-","-","-","-","-","-","-","true","0.07","true","3.0","23.0","false",
"M11","152","-477860_mir","1.468","Amp","UNKNOWN","19.261","19.207","0.077","-","-","-","-","-","-","-","true","0.511","true","3.0","12.0","false",
"M12","152","-478225_mir","1.227","Amp","UNKNOWN","21.220","21.338","0.167","-","-","-","-","-","-","-","true","0.06","true","3.0","17.0","false",
"M13","152","-478412_mir","1.048","Amp","UNKNOWN","20.631","20.833","0.285","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"M14","152","-477885_mir","1.459","Amp","UNKNOWN","26.356","26.459","0.145","-","-","-","-","-","-","-","true","0.372","true","3.0","19.0","false",
"M15","152","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"M16","152","-477916_mir","1.552","Amp","UNKNOWN","24.139","24.148","0.013","-","-","-","-","-","-","-","true","0.366","true","3.0","18.0","false",
"M17","152","-477925_mir","0.883","Inconclusive","UNKNOWN","36.683","37.777","1.546","-","-","-","-","-","-","-","true","0.115","true","3.0","30.0","false",
"M18","152","-477967_mir","0.999","Amp","UNKNOWN","25.223","25.137","0.123","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"M19","152","-477982_mir","1.437","Amp","UNKNOWN","29.133","29.083","0.072","-","-","-","-","-","-","-","true","0.369","true","3.0","22.0","false",
"M20","152","-478323_mir","1.088","Amp","UNKNOWN","21.345","22.48","1.605","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"M21","152","-478074_mir","1.191","Amp","UNKNOWN","22.624","22.47","0.217","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"M22","152","-478350_mir","0.931","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"M23","152","-477952_mir","1.354","Amp","UNKNOWN","24.023","23.864","0.225","-","-","-","-","-","-","-","true","0.207","true","3.0","17.0","false",
"M24","152","-478411_mir","0.813","Inconclusive","UNKNOWN","23.612","25.126","2.14","-","-","-","-","-","-","-","true","0.061","true","3.0","18.0","false",
"N1","152","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","39.0","false",
"N2","152","-477973_mir","1.356","Amp","UNKNOWN","31.625","31.704","0.112","-","-","-","-","-","-","-","true","0.136","true","3.0","26.0","false",
"N3","152","-477975_mir","1.378","Amp","UNKNOWN","23.656","23.715","0.084","-","-","-","-","-","-","-","true","0.277","true","3.0","17.0","false",
"N4","152","-477992_mir","1.408","Amp","UNKNOWN","25.480","25.61","0.183","-","-","-","-","-","-","-","true","0.383","true","3.0","18.0","false",
"N5","152","-478369_mir","1.357","Amp","UNKNOWN","24.817","24.988","0.243","-","-","-","-","-","-","-","true","0.241","true","3.0","17.0","false",
"N6","152","-478007_mir","1.163","Amp","UNKNOWN","21.984","22.02","0.05","-","-","-","-","-","-","-","true","0.069","true","3.0","17.0","false",
"N7","152","-478606_mir","1.085","Amp","UNKNOWN","24.995","24.754","0.341","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"N8","152","-478026_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"N9","152","-478213_mir","0.775","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"N10","152","-478343_mir","1.124","Amp","UNKNOWN","28.276","27.919","0.505","-","-","-","-","-","-","-","true","0.07","true","3.0","24.0","false",
"N11","152","-477860_mir","1.469","Amp","UNKNOWN","19.152","19.207","0.077","-","-","-","-","-","-","-","true","0.511","true","3.0","12.0","false",
"N12","152","-478225_mir","1.212","Amp","UNKNOWN","21.456","21.338","0.167","-","-","-","-","-","-","-","true","0.06","true","3.0","17.0","false",
"N13","152","-478412_mir","1.043","Amp","UNKNOWN","21.034","20.833","0.285","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"N14","152","-477885_mir","1.433","Amp","UNKNOWN","26.562","26.459","0.145","-","-","-","-","-","-","-","true","0.372","true","3.0","20.0","false",
"N15","152","-478501_mir","0.633","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"N16","152","-477916_mir","1.519","Amp","UNKNOWN","24.158","24.148","0.013","-","-","-","-","-","-","-","true","0.366","true","3.0","17.0","false",
"N17","152","-477925_mir","0.743","No Amp","UNKNOWN","38.870","37.777","1.546","-","-","-","-","-","-","-","true","0.115","true","3.0","31.0","false",
"N18","152","-477967_mir","1.025","Amp","UNKNOWN","25.050","25.137","0.123","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"N19","152","-477982_mir","1.424","Amp","UNKNOWN","29.032","29.083","0.072","-","-","-","-","-","-","-","true","0.369","true","3.0","22.0","false",
"N20","152","-478323_mir","1.081","Amp","UNKNOWN","23.615","22.48","1.605","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"N21","152","-478074_mir","1.161","Amp","UNKNOWN","22.316","22.47","0.217","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"N22","152","-478350_mir","0.958","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"N23","152","-477952_mir","1.35","Amp","UNKNOWN","23.706","23.864","0.225","-","-","-","-","-","-","-","true","0.207","true","3.0","16.0","false",
"N24","152","-478411_mir","0.773","Inconclusive","UNKNOWN","26.639","25.126","2.14","-","-","-","-","-","-","-","true","0.061","true","3.0","23.0","false",
"O1","153","-478577_mir","0.807","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","39.0","false",
"O2","153","-477973_mir","1.044","Inconclusive","UNKNOWN","35.449","34.26","1.682","-","-","-","-","-","-","-","true","0.136","true","3.0","29.0","false",
"O3","153","-477975_mir","1.311","Amp","UNKNOWN","25.419","25.465","0.066","-","-","-","-","-","-","-","true","0.277","true","3.0","18.0","false",
"O4","153","-477992_mir","1.378","Amp","UNKNOWN","28.399","28.598","0.282","-","-","-","-","-","-","-","true","0.383","true","3.0","19.0","false",
"O5","153","-478369_mir","1.336","Amp","UNKNOWN","27.207","26.862","0.487","-","-","-","-","-","-","-","true","0.241","true","3.0","20.0","false",
"O6","153","-478007_mir","1.144","Amp","UNKNOWN","25.588","25.387","0.284","-","-","-","-","-","-","-","true","0.069","true","3.0","22.0","false",
"O7","153","-478606_mir","1.082","Amp","UNKNOWN","24.790","25.787","1.41","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"O8","153","-478026_mir","0.977","Amp","UNKNOWN","24.120","24.628","0.717","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"O9","153","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"O10","153","-478343_mir","1.168","Amp","UNKNOWN","30.850","31.107","0.364","-","-","-","-","-","-","-","true","0.07","true","3.0","26.0","false",
"O11","153","-477860_mir","1.433","Amp","UNKNOWN","22.014","22.012","0.003","-","-","-","-","-","-","-","true","0.511","true","3.0","14.0","false",
"O12","153","-478225_mir","1.011","Amp","UNKNOWN","25.644","25.955","0.439","-","-","-","-","-","-","-","true","0.06","true","3.0","21.0","false",
"O13","153","-478412_mir","0.889","Amp","UNKNOWN","24.405","24.405","-","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"O14","153","-477885_mir","1.41","Amp","UNKNOWN","31.529","31.748","0.31","-","-","-","-","-","-","-","true","0.372","true","3.0","23.0","false",
"O15","153","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"O16","153","-477916_mir","1.454","Amp","UNKNOWN","26.017","26.174","0.222","-","-","-","-","-","-","-","true","0.366","true","3.0","18.0","false",
"O17","153","-477925_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.115","true","3.0","39.0","false",
"O18","153","-477967_mir","0.847","Amp","UNKNOWN","26.359","26.08","0.394","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"O19","153","-477982_mir","1.371","Amp","UNKNOWN","32.699","32.569","0.184","-","-","-","-","-","-","-","true","0.369","true","3.0","24.0","false",
"O20","153","-478323_mir","0.637","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"O21","153","-478074_mir","0.709","No Amp","UNKNOWN","23.823","24.435","0.866","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"O22","153","-478350_mir","0.946","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"O23","153","-477952_mir","1.268","Amp","UNKNOWN","27.438","27.805","0.519","-","-","-","-","-","-","-","true","0.207","true","3.0","19.0","false",
"O24","153","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.061","true","3.0","39.0","false",
"P1","153","-478577_mir","0.784","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.183","true","3.0","39.0","false",
"P2","153","-477973_mir","1.207","Amp","UNKNOWN","33.071","34.26","1.682","-","-","-","-","-","-","-","true","0.136","true","3.0","28.0","false",
"P3","153","-477975_mir","1.304","Amp","UNKNOWN","25.512","25.465","0.066","-","-","-","-","-","-","-","true","0.277","true","3.0","18.0","false",
"P4","153","-477992_mir","1.369","Amp","UNKNOWN","28.798","28.598","0.282","-","-","-","-","-","-","-","true","0.383","true","3.0","21.0","false",
"P5","153","-478369_mir","1.354","Amp","UNKNOWN","26.518","26.862","0.487","-","-","-","-","-","-","-","true","0.241","true","3.0","19.0","false",
"P6","153","-478007_mir","1.159","Amp","UNKNOWN","25.186","25.387","0.284","-","-","-","-","-","-","-","true","0.069","true","3.0","21.0","false",
"P7","153","-478606_mir","1.092","Amp","UNKNOWN","26.784","25.787","1.41","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
