# Experiment File Name : card ARV7 _7 08.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"H15","204","-478501_mir","0.484","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"H16","204","-477916_mir","1.59","Amp","UNKNOWN","24.892","24.855","0.052","-","-","-","-","-","-","-","true","0.361","true","3.0","19.0","false",
"H17","204","-477925_mir","1.166","Amp","UNKNOWN","32.222","32.591","0.522","-","-","-","-","-","-","-","true","0.107","true","3.0","27.0","false",
"H18","204","-477967_mir","0.903","Amp","UNKNOWN","26.881","25.809","1.516","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"H19","204","-477982_mir","1.435","Amp","UNKNOWN","29.770","29.603","0.236","-","-","-","-","-","-","-","true","0.362","true","3.0","22.0","false",
"H20","204","-478323_mir","1.021","Amp","UNKNOWN","26.306","26.009","0.419","-","-","-","-","-","-","-","true","0.064","true","3.0","23.0","false",
"H21","204","-478074_mir","0.806","Amp","UNKNOWN","24.707","25.385","0.959","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"H22","204","-478350_mir","0.974","Inconclusive","UNKNOWN","38.010","37.256","1.067","-","-","-","-","-","-","-","true","0.2","true","3.0","30.0","false",
"H23","204","-477952_mir","1.342","Amp","UNKNOWN","25.457","25.189","0.379","-","-","-","-","-","-","-","true","0.244","true","3.0","19.0","false",
"H24","204","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.091","true","3.0","39.0","false",
"I1","205","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"I2","205","-477973_mir","1.329","Amp","UNKNOWN","32.788","32.496","0.412","-","-","-","-","-","-","-","true","0.287","true","3.0","26.0","false",
"I3","205","-477975_mir","1.326","Amp","UNKNOWN","24.811","24.539","0.385","-","-","-","-","-","-","-","true","0.28","true","3.0","18.0","false",
"I4","205","-477992_mir","1.397","Amp","UNKNOWN","25.502","25.46","0.059","-","-","-","-","-","-","-","true","0.349","true","3.0","18.0","false",
"I5","205","-478369_mir","1.334","Amp","UNKNOWN","29.067","29.083","0.023","-","-","-","-","-","-","-","true","0.295","true","3.0","22.0","false",
"I6","205","-478007_mir","1.101","Amp","UNKNOWN","25.060","25.405","0.488","-","-","-","-","-","-","-","true","0.148","true","3.0","18.0","false",
"I7","205","-478606_mir","0.0","Amp","UNKNOWN","Undetermined","25.421","-","-","-","-","-","-","-","-","true","0.059","true","3.0","39.0","false",
"I8","205","-478026_mir","0.0","No Amp","UNKNOWN","Undetermined","28.141","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"I9","205","-478213_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"I10","205","-478343_mir","1.16","Amp","UNKNOWN","26.912","27.431","0.735","-","-","-","-","-","-","-","true","0.043","true","3.0","24.0","false",
"I11","205","-477860_mir","1.429","Amp","UNKNOWN","24.321","24.315","0.008","-","-","-","-","-","-","-","true","0.365","true","3.0","17.0","false",
"I12","205","-478225_mir","1.017","Amp","UNKNOWN","25.651","25.541","0.156","-","-","-","-","-","-","-","true","0.047","true","3.0","23.0","false",
"I13","205","-478412_mir","0.962","Amp","UNKNOWN","24.250","23.364","1.253","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"I14","205","-477885_mir","1.418","Amp","UNKNOWN","30.583","30.578","0.007","-","-","-","-","-","-","-","true","0.383","true","3.0","22.0","false",
"I15","205","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"I16","205","-477916_mir","1.613","Amp","UNKNOWN","24.579","24.495","0.119","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"I17","205","-477925_mir","1.238","Amp","UNKNOWN","29.560","29.602","0.059","-","-","-","-","-","-","-","true","0.107","true","3.0","23.0","false",
"I18","205","-477967_mir","0.483","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"I19","205","-477982_mir","1.441","Amp","UNKNOWN","29.212","29.233","0.03","-","-","-","-","-","-","-","true","0.362","true","3.0","22.0","false",
"I20","205","-478323_mir","0.974","Amp","UNKNOWN","25.794","25.683","0.156","-","-","-","-","-","-","-","true","0.064","true","3.0","21.0","false",
"I21","205","-478074_mir","0.674","Inconclusive","UNKNOWN","24.025","24.955","1.314","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"I22","205","-478350_mir","0.966","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"I23","205","-477952_mir","1.365","Amp","UNKNOWN","24.566","24.801","0.332","-","-","-","-","-","-","-","true","0.244","true","3.0","18.0","false",
"I24","205","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.091","true","3.0","39.0","false",
"J1","205","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"J2","205","-477973_mir","1.328","Amp","UNKNOWN","32.205","32.496","0.412","-","-","-","-","-","-","-","true","0.287","true","3.0","24.0","false",
"J3","205","-477975_mir","1.354","Amp","UNKNOWN","24.267","24.539","0.385","-","-","-","-","-","-","-","true","0.28","true","3.0","17.0","false",
"J4","205","-477992_mir","1.41","Amp","UNKNOWN","25.418","25.46","0.059","-","-","-","-","-","-","-","true","0.349","true","3.0","17.0","false",
"J5","205","-478369_mir","1.337","Amp","UNKNOWN","29.100","29.083","0.023","-","-","-","-","-","-","-","true","0.295","true","3.0","21.0","false",
"J6","205","-478007_mir","1.126","Amp","UNKNOWN","25.750","25.405","0.488","-","-","-","-","-","-","-","true","0.148","true","3.0","20.0","false",
"J7","205","-478606_mir","1.073","Amp","UNKNOWN","25.421","25.421","-","-","-","-","-","-","-","-","true","0.059","true","3.0","23.0","false",
"J8","205","-478026_mir","0.7","No Amp","UNKNOWN","28.141","28.141","-","-","-","-","-","-","-","-","true","0.04","true","3.0","24.0","false",
"J9","205","-478213_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"J10","205","-478343_mir","1.154","Amp","UNKNOWN","27.950","27.431","0.735","-","-","-","-","-","-","-","true","0.043","true","3.0","25.0","false",
"J11","205","-477860_mir","1.436","Amp","UNKNOWN","24.310","24.315","0.008","-","-","-","-","-","-","-","true","0.365","true","3.0","17.0","false",
"J12","205","-478225_mir","1.013","Amp","UNKNOWN","25.431","25.541","0.156","-","-","-","-","-","-","-","true","0.047","true","3.0","23.0","false",
"J13","205","-478412_mir","1.0","Amp","UNKNOWN","22.478","23.364","1.253","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"J14","205","-477885_mir","1.421","Amp","UNKNOWN","30.573","30.578","0.007","-","-","-","-","-","-","-","true","0.383","true","3.0","24.0","false",
"J15","205","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"J16","205","-477916_mir","1.596","Amp","UNKNOWN","24.411","24.495","0.119","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"J17","205","-477925_mir","1.256","Amp","UNKNOWN","29.644","29.602","0.059","-","-","-","-","-","-","-","true","0.107","true","3.0","24.0","false",
"J18","205","-477967_mir","0.598","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"J19","205","-477982_mir","1.426","Amp","UNKNOWN","29.255","29.233","0.03","-","-","-","-","-","-","-","true","0.362","true","3.0","23.0","false",
"J20","205","-478323_mir","0.99","Amp","UNKNOWN","25.573","25.683","0.156","-","-","-","-","-","-","-","true","0.064","true","3.0","21.0","false",
"J21","205","-478074_mir","0.791","Amp","UNKNOWN","25.884","24.955","1.314","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"J22","205","-478350_mir","0.957","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"J23","205","-477952_mir","1.36","Amp","UNKNOWN","25.036","24.801","0.332","-","-","-","-","-","-","-","true","0.244","true","3.0","18.0","false",
"J24","205","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.091","true","3.0","39.0","false",
"K1","207","-478577_mir","0.779","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"K2","207","-477973_mir","1.433","Amp","UNKNOWN","30.703","30.166","0.76","-","-","-","-","-","-","-","true","0.287","true","3.0","25.0","false",
"K3","207","-477975_mir","1.375","Amp","UNKNOWN","23.656","23.676","0.029","-","-","-","-","-","-","-","true","0.28","true","3.0","17.0","false",
"K4","207","-477992_mir","1.438","Amp","UNKNOWN","25.202","25.24","0.054","-","-","-","-","-","-","-","true","0.349","true","3.0","18.0","false",
"K5","207","-478369_mir","1.339","Amp","UNKNOWN","27.618","27.31","0.436","-","-","-","-","-","-","-","true","0.295","true","3.0","20.0","false",
"K6","207","-478007_mir","1.142","Amp","UNKNOWN","25.022","25.354","0.471","-","-","-","-","-","-","-","true","0.148","true","3.0","18.0","false",
"K7","207","-478606_mir","1.066","Amp","UNKNOWN","26.467","25.028","2.035","-","-","-","-","-","-","-","true","0.059","true","3.0","24.0","false",
"K8","207","-478026_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"K9","207","-478213_mir","0.0","Amp","UNKNOWN","Undetermined","33.491","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"K10","207","-478343_mir","1.074","Amp","UNKNOWN","27.749","26.733","1.437","-","-","-","-","-","-","-","true","0.043","true","3.0","24.0","false",
"K11","207","-477860_mir","1.444","Amp","UNKNOWN","20.264","20.117","0.208","-","-","-","-","-","-","-","true","0.365","true","3.0","13.0","false",
"K12","207","-478225_mir","1.106","Amp","UNKNOWN","24.315","24.331","0.023","-","-","-","-","-","-","-","true","0.047","true","3.0","21.0","false",
"K13","207","-478412_mir","0.933","Amp","UNKNOWN","25.233","23.777","2.059","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"K14","207","-477885_mir","1.443","Amp","UNKNOWN","28.432","28.332","0.141","-","-","-","-","-","-","-","true","0.383","true","3.0","21.0","false",
"K15","207","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"K16","207","-477916_mir","1.55","Amp","UNKNOWN","24.444","24.49","0.065","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"K17","207","-477925_mir","1.244","Amp","UNKNOWN","30.750","31.373","0.881","-","-","-","-","-","-","-","true","0.107","true","3.0","24.0","false",
"K18","207","-477967_mir","0.936","Amp","UNKNOWN","25.906","25.379","0.746","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"K19","207","-477982_mir","1.427","Amp","UNKNOWN","28.025","28.051","0.037","-","-","-","-","-","-","-","true","0.362","true","3.0","21.0","false",
"K20","207","-478323_mir","1.009","Amp","UNKNOWN","19.914","21.904","2.814","-","-","-","-","-","-","-","true","0.064","true","3.0","17.0","false",
"K21","207","-478074_mir","1.017","Amp","UNKNOWN","20.517","22.439","2.718","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"K22","207","-478350_mir","0.885","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"K23","207","-477952_mir","1.367","Amp","UNKNOWN","25.658","25.165","0.697","-","-","-","-","-","-","-","true","0.244","true","3.0","20.0","false",
"K24","207","-478411_mir","1.229","Amp","UNKNOWN","26.374","26.403","0.04","-","-","-","-","-","-","-","true","0.091","true","3.0","23.0","false",
"L1","207","-478577_mir","0.713","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"L2","207","-477973_mir","1.472","Amp","UNKNOWN","29.629","30.166","0.76","-","-","-","-","-","-","-","true","0.287","true","3.0","22.0","false",
"L3","207","-477975_mir","1.367","Amp","UNKNOWN","23.697","23.676","0.029","-","-","-","-","-","-","-","true","0.28","true","3.0","17.0","false",
"L4","207","-477992_mir","1.407","Amp","UNKNOWN","25.278","25.24","0.054","-","-","-","-","-","-","-","true","0.349","true","3.0","18.0","false",
"L5","207","-478369_mir","1.364","Amp","UNKNOWN","27.002","27.31","0.436","-","-","-","-","-","-","-","true","0.295","true","3.0","20.0","false",
"L6","207","-478007_mir","1.146","Amp","UNKNOWN","25.687","25.354","0.471","-","-","-","-","-","-","-","true","0.148","true","3.0","19.0","false",
"L7","207","-478606_mir","1.118","Amp","UNKNOWN","23.589","25.028","2.035","-","-","-","-","-","-","-","true","0.059","true","3.0","21.0","false",
"L8","207","-478026_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"L9","207","-478213_mir","0.792","Inconclusive","UNKNOWN","33.491","33.491","-","-","-","-","-","-","-","-","true","0.062","true","3.0","27.0","false",
"L10","207","-478343_mir","1.105","Amp","UNKNOWN","25.717","26.733","1.437","-","-","-","-","-","-","-","true","0.043","true","3.0","23.0","false",
"L11","207","-477860_mir","1.478","Amp","UNKNOWN","19.970","20.117","0.208","-","-","-","-","-","-","-","true","0.365","true","3.0","12.0","false",
"L12","207","-478225_mir","1.081","Amp","UNKNOWN","24.348","24.331","0.023","-","-","-","-","-","-","-","true","0.047","true","3.0","21.0","false",
"L13","207","-478412_mir","0.904","Inconclusive","UNKNOWN","22.321","23.777","2.059","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"L14","207","-477885_mir","1.443","Amp","UNKNOWN","28.233","28.332","0.141","-","-","-","-","-","-","-","true","0.383","true","3.0","21.0","false",
"L15","207","-478501_mir","0.396","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"L16","207","-477916_mir","1.543","Amp","UNKNOWN","24.536","24.49","0.065","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"L17","207","-477925_mir","1.168","Amp","UNKNOWN","31.996","31.373","0.881","-","-","-","-","-","-","-","true","0.107","true","3.0","27.0","false",
"L18","207","-477967_mir","0.964","Amp","UNKNOWN","24.851","25.379","0.746","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"L19","207","-477982_mir","1.427","Amp","UNKNOWN","28.078","28.051","0.037","-","-","-","-","-","-","-","true","0.362","true","3.0","21.0","false",
"L20","207","-478323_mir","1.049","Amp","UNKNOWN","23.893","21.904","2.814","-","-","-","-","-","-","-","true","0.064","true","3.0","19.0","false",
"L21","207","-478074_mir","1.026","Amp","UNKNOWN","24.361","22.439","2.718","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"L22","207","-478350_mir","0.87","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"L23","207","-477952_mir","1.38","Amp","UNKNOWN","24.672","25.165","0.697","-","-","-","-","-","-","-","true","0.244","true","3.0","16.0","false",
"L24","207","-478411_mir","1.163","Amp","UNKNOWN","26.431","26.403","0.04","-","-","-","-","-","-","-","true","0.091","true","3.0","23.0","false",
"M1","208","-478577_mir","0.609","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"M2","208","-477973_mir","1.374","Amp","UNKNOWN","31.613","31.552","0.087","-","-","-","-","-","-","-","true","0.287","true","3.0","24.0","false",
"M3","208","-477975_mir","1.363","Amp","UNKNOWN","22.779","22.696","0.116","-","-","-","-","-","-","-","true","0.28","true","3.0","15.0","false",
"M4","208","-477992_mir","1.435","Amp","UNKNOWN","24.708","24.609","0.14","-","-","-","-","-","-","-","true","0.349","true","3.0","19.0","false",
"M5","208","-478369_mir","1.364","Amp","UNKNOWN","26.074","25.847","0.321","-","-","-","-","-","-","-","true","0.295","true","3.0","19.0","false",
"M6","208","-478007_mir","1.257","Amp","UNKNOWN","23.516","23.656","0.199","-","-","-","-","-","-","-","true","0.148","true","3.0","18.0","false",
"M7","208","-478606_mir","1.089","Amp","UNKNOWN","26.438","24.873","2.213","-","-","-","-","-","-","-","true","0.059","true","3.0","21.0","false",
"M8","208","-478026_mir","0.673","No Amp","UNKNOWN","Undetermined","25.357","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"M9","208","-478213_mir","0.874","Inconclusive","UNKNOWN","31.403","32.029","0.884","-","-","-","-","-","-","-","true","0.062","true","3.0","28.0","false",
"M10","208","-478343_mir","1.118","Amp","UNKNOWN","28.082","27.792","0.41","-","-","-","-","-","-","-","true","0.043","true","3.0","25.0","false",
"M11","208","-477860_mir","1.463","Amp","UNKNOWN","19.673","19.647","0.037","-","-","-","-","-","-","-","true","0.365","true","3.0","12.0","false",
"M12","208","-478225_mir","1.128","Amp","UNKNOWN","22.843","22.832","0.017","-","-","-","-","-","-","-","true","0.047","true","3.0","19.0","false",
"M13","208","-478412_mir","1.028","Amp","UNKNOWN","22.708","22.11","0.845","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"M14","208","-477885_mir","1.448","Amp","UNKNOWN","27.229","27.229","0.001","-","-","-","-","-","-","-","true","0.383","true","3.0","20.0","false",
"M15","208","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"M16","208","-477916_mir","1.549","Amp","UNKNOWN","24.253","24.31","0.08","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"M17","208","-477925_mir","1.132","Amp","UNKNOWN","33.449","33.72","0.383","-","-","-","-","-","-","-","true","0.107","true","3.0","28.0","false",
"M18","208","-477967_mir","0.93","Amp","UNKNOWN","25.920","25.861","0.083","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"M19","208","-477982_mir","1.434","Amp","UNKNOWN","28.380","28.359","0.03","-","-","-","-","-","-","-","true","0.362","true","3.0","21.0","false",
"M20","208","-478323_mir","1.052","Amp","UNKNOWN","24.094","24.163","0.097","-","-","-","-","-","-","-","true","0.064","true","3.0","20.0","false",
"M21","208","-478074_mir","1.202","Amp","UNKNOWN","22.310","22.441","0.186","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"M22","208","-478350_mir","0.981","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"M23","208","-477952_mir","1.38","Amp","UNKNOWN","23.360","23.248","0.158","-","-","-","-","-","-","-","true","0.244","true","3.0","17.0","false",
"M24","208","-478411_mir","0.508","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.091","true","3.0","39.0","false",
"N1","208","-478577_mir","0.791","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"N2","208","-477973_mir","1.38","Amp","UNKNOWN","31.490","31.552","0.087","-","-","-","-","-","-","-","true","0.287","true","3.0","25.0","false",
"N3","208","-477975_mir","1.368","Amp","UNKNOWN","22.614","22.696","0.116","-","-","-","-","-","-","-","true","0.28","true","3.0","15.0","false",
"N4","208","-477992_mir","1.421","Amp","UNKNOWN","24.510","24.609","0.14","-","-","-","-","-","-","-","true","0.349","true","3.0","17.0","false",
"N5","208","-478369_mir","1.377","Amp","UNKNOWN","25.620","25.847","0.321","-","-","-","-","-","-","-","true","0.295","true","3.0","19.0","false",
"N6","208","-478007_mir","1.267","Amp","UNKNOWN","23.796","23.656","0.199","-","-","-","-","-","-","-","true","0.148","true","3.0","19.0","false",
"N7","208","-478606_mir","1.052","Amp","UNKNOWN","23.308","24.873","2.213","-","-","-","-","-","-","-","true","0.059","true","3.0","21.0","false",
"N8","208","-478026_mir","0.608","No Amp","UNKNOWN","25.357","25.357","-","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"N9","208","-478213_mir","0.833","Inconclusive","UNKNOWN","32.654","32.029","0.884","-","-","-","-","-","-","-","true","0.062","true","3.0","28.0","false",
"N10","208","-478343_mir","1.132","Amp","UNKNOWN","27.502","27.792","0.41","-","-","-","-","-","-","-","true","0.043","true","3.0","25.0","false",
"N11","208","-477860_mir","1.471","Amp","UNKNOWN","19.621","19.647","0.037","-","-","-","-","-","-","-","true","0.365","true","3.0","13.0","false",
"N12","208","-478225_mir","1.132","Amp","UNKNOWN","22.820","22.832","0.017","-","-","-","-","-","-","-","true","0.047","true","3.0","18.0","false",
"N13","208","-478412_mir","1.013","Amp","UNKNOWN","21.513","22.11","0.845","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"N14","208","-477885_mir","1.442","Amp","UNKNOWN","27.228","27.229","0.001","-","-","-","-","-","-","-","true","0.383","true","3.0","19.0","false",
"N15","208","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"N16","208","-477916_mir","1.539","Amp","UNKNOWN","24.366","24.31","0.08","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"N17","208","-477925_mir","1.08","Amp","UNKNOWN","33.991","33.72","0.383","-","-","-","-","-","-","-","true","0.107","true","3.0","28.0","false",
"N18","208","-477967_mir","0.897","Amp","UNKNOWN","25.802","25.861","0.083","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"N19","208","-477982_mir","1.42","Amp","UNKNOWN","28.338","28.359","0.03","-","-","-","-","-","-","-","true","0.362","true","3.0","21.0","false",
"N20","208","-478323_mir","1.063","Amp","UNKNOWN","24.231","24.163","0.097","-","-","-","-","-","-","-","true","0.064","true","3.0","19.0","false",
"N21","208","-478074_mir","1.205","Amp","UNKNOWN","22.573","22.441","0.186","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"N22","208","-478350_mir","0.96","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"N23","208","-477952_mir","1.388","Amp","UNKNOWN","23.136","23.248","0.158","-","-","-","-","-","-","-","true","0.244","true","3.0","16.0","false",
"N24","208","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.091","true","3.0","39.0","false",
"O1","209","-478577_mir","0.789","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"O2","209","-477973_mir","1.362","Amp","UNKNOWN","31.516","31.506","0.013","-","-","-","-","-","-","-","true","0.287","true","3.0","26.0","false",
"O3","209","-477975_mir","1.36","Amp","UNKNOWN","23.066","23.345","0.395","-","-","-","-","-","-","-","true","0.28","true","3.0","16.0","false",
"O4","209","-477992_mir","1.388","Amp","UNKNOWN","24.386","24.552","0.234","-","-","-","-","-","-","-","true","0.349","true","3.0","16.0","false",
"O5","209","-478369_mir","1.33","Amp","UNKNOWN","27.112","26.934","0.251","-","-","-","-","-","-","-","true","0.295","true","3.0","20.0","false",
"O6","209","-478007_mir","1.252","Amp","UNKNOWN","24.385","24.234","0.213","-","-","-","-","-","-","-","true","0.148","true","3.0","20.0","false",
"O7","209","-478606_mir","1.036","Amp","UNKNOWN","25.458","25.356","0.144","-","-","-","-","-","-","-","true","0.059","true","3.0","22.0","false",
"O8","209","-478026_mir","0.656","Amp","UNKNOWN","25.973","25.893","0.112","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"O9","209","-478213_mir","0.616","Inconclusive","UNKNOWN","37.741","37.741","-","-","-","-","-","-","-","-","true","0.062","true","3.0","31.0","false",
"O10","209","-478343_mir","1.132","Amp","UNKNOWN","25.259","25.703","0.628","-","-","-","-","-","-","-","true","0.043","true","3.0","22.0","false",
"O11","209","-477860_mir","1.415","Amp","UNKNOWN","20.865","21.016","0.213","-","-","-","-","-","-","-","true","0.365","true","3.0","13.0","false",
"O12","209","-478225_mir","1.127","Amp","UNKNOWN","23.728","23.779","0.072","-","-","-","-","-","-","-","true","0.047","true","3.0","19.0","false",
"O13","209","-478412_mir","0.974","Amp","UNKNOWN","23.063","23.371","0.436","-","-","-","-","-","-","-","true","0.04","true","3.0","19.0","false",
"O14","209","-477885_mir","1.413","Amp","UNKNOWN","27.627","28.108","0.679","-","-","-","-","-","-","-","true","0.383","true","3.0","20.0","false",
"O15","209","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"O16","209","-477916_mir","1.515","Amp","UNKNOWN","24.793","24.712","0.114","-","-","-","-","-","-","-","true","0.361","true","3.0","18.0","false",
"O17","209","-477925_mir","1.27","Amp","UNKNOWN","30.679","30.747","0.096","-","-","-","-","-","-","-","true","0.107","true","3.0","25.0","false",
"O18","209","-477967_mir","1.038","Amp","UNKNOWN","26.698","27.86","1.644","-","-","-","-","-","-","-","true","0.04","true","3.0","23.0","false",
"O19","209","-477982_mir","1.415","Amp","UNKNOWN","27.843","28.736","1.264","-","-","-","-","-","-","-","true","0.362","true","3.0","21.0","false",
"O20","209","-478323_mir","1.147","Amp","UNKNOWN","23.216","24.573","1.92","-","-","-","-","-","-","-","true","0.064","true","3.0","19.0","false",
"O21","209","-478074_mir","1.245","Amp","UNKNOWN","23.367","23.341","0.036","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"O22","209","-478350_mir","0.985","Inconclusive","UNKNOWN","36.762","36.762","-","-","-","-","-","-","-","-","true","0.2","true","3.0","29.0","false",
"O23","209","-477952_mir","1.365","Amp","UNKNOWN","23.403","23.317","0.122","-","-","-","-","-","-","-","true","0.244","true","3.0","17.0","false",
"O24","209","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.091","true","3.0","39.0","false",
"P1","209","-478577_mir","0.829","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"P2","209","-477973_mir","1.328","Amp","UNKNOWN","31.497","31.506","0.013","-","-","-","-","-","-","-","true","0.287","true","3.0","24.0","false",
"P3","209","-477975_mir","1.315","Amp","UNKNOWN","23.624","23.345","0.395","-","-","-","-","-","-","-","true","0.28","true","3.0","15.0","false",
"P4","209","-477992_mir","1.365","Amp","UNKNOWN","24.717","24.552","0.234","-","-","-","-","-","-","-","true","0.349","true","3.0","17.0","false",
"P5","209","-478369_mir","1.338","Amp","UNKNOWN","26.757","26.934","0.251","-","-","-","-","-","-","-","true","0.295","true","3.0","18.0","false",
"P6","209","-478007_mir","1.25","Amp","UNKNOWN","24.084","24.234","0.213","-","-","-","-","-","-","-","true","0.148","true","3.0","17.0","false",
"P7","209","-478606_mir","0.876","Amp","UNKNOWN","25.254","25.356","0.144","-","-","-","-","-","-","-","true","0.059","true","3.0","22.0","false",
