# Experiment File Name : card ARV7 _4 07.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.029","-0.032","false","24.0","3659.564",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.005","-0.058","false","25.0","3675.432",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.03","-0.033","false","26.0","3608.808",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.03","-0.034","false","27.0","3677.368",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.031","-0.034","false","28.0","3667.107",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.06","-0.006","false","29.0","3601.362",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.06","-0.006","false","30.0","3621.48",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.063","-0.004","false","31.0","3683.587",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.073","0.004","false","32.0","3747.621",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.079","0.01","false","33.0","3690.246",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.09","0.02","false","34.0","3731.342",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.103","0.031","false","35.0","3718.126",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.106","0.034","false","36.0","3700.236",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.124","0.051","false","37.0","3685.367",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.136","0.061","false","38.0","3694.407",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.153","0.077","false","39.0","3709.81",
"card ARV7 _4 07.02.22.sds","","A24","-478411_mir","129","3.167","0.091","false","40.0","3723.139",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.72","-0.036","false","1.0","2985.193",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.774","0.01","false","2.0","3014.582",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.777","0.004","false","3.0","3011.651",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.802","0.021","false","4.0","3039.987",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.792","0.001","false","5.0","2986.095",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.808","0.009","false","6.0","3037.528",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.809","0.001","false","7.0","3040.851",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.828","0.011","false","8.0","3151.794",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.819","-0.006","false","9.0","3076.24",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.817","-0.017","false","10.0","3058.676",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.831","-0.012","false","11.0","3119.924",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.851","0.0","false","12.0","3133.769",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.848","-0.012","false","13.0","3126.704",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.854","-0.014","false","14.0","3168.936",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.883","0.006","false","15.0","3117.645",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.877","-0.009","false","16.0","3107.438",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.893","-0.002","false","17.0","3162.266",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.915","0.011","false","18.0","3144.82",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.893","-0.019","false","19.0","3133.075",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.919","-0.001","false","20.0","3146.595",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.924","-0.005","false","21.0","3186.674",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.932","-0.007","false","22.0","3221.932",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.963","0.016","false","23.0","3177.435",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.953","-0.002","false","24.0","3159.454",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.981","0.017","false","25.0","3210.35",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.984","0.011","false","26.0","3167.09",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","2.996","0.014","false","27.0","3167.262",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.03","0.039","false","28.0","3117.158",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.034","0.035","false","29.0","3196.162",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.064","0.056","false","30.0","3176.555",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.088","0.071","false","31.0","3256.56",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.101","0.076","false","32.0","3201.079",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.131","0.097","false","33.0","3271.205",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.134","0.092","false","34.0","3289.135",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.17","0.118","false","35.0","3249.188",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.192","0.133","false","36.0","3253.223",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.203","0.135","false","37.0","3267.548",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.219","0.141","false","38.0","3288.783",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.246","0.16","false","39.0","3230.864",
"card ARV7 _4 07.02.22.sds","","B1","-478577_mir","129","3.235","0.141","false","40.0","3301.962",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.573","-0.041","false","1.0","2918.0",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.594","-0.02","false","2.0","2920.171",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.606","-0.01","false","3.0","2962.896",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.626","0.009","false","4.0","2928.76",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.617","-0.001","false","5.0","2920.904",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.614","-0.005","false","6.0","2987.166",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.624","0.004","false","7.0","2978.576",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.617","-0.005","false","8.0","3004.763",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.62","-0.003","false","9.0","2938.436",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.626","0.002","false","10.0","3008.274",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.625","-0.001","false","11.0","3001.933",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.633","0.007","false","12.0","3016.703",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.63","0.003","false","13.0","2953.204",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.626","-0.003","false","14.0","3016.91",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.639","0.009","false","15.0","2996.446",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.632","0.001","false","16.0","3019.386",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.636","0.004","false","17.0","3014.157",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.637","0.003","false","18.0","3071.394",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.63","-0.005","false","19.0","3027.208",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.63","-0.006","false","20.0","3040.524",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.64","0.002","false","21.0","3000.854",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.641","0.002","false","22.0","3053.143",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.631","-0.009","false","23.0","3098.351",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.639","-0.002","false","24.0","3062.538",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.652","0.01","false","25.0","3077.452",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.659","0.016","false","26.0","3039.2",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.671","0.027","false","27.0","3069.44",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.691","0.045","false","28.0","3018.223",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.731","0.084","false","29.0","3050.937",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.787","0.139","false","30.0","3056.825",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","1.887","0.238","false","31.0","3081.842",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","2.029","0.379","false","32.0","3075.277",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","2.223","0.571","false","33.0","3060.711",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","2.472","0.82","false","34.0","3039.761",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","2.767","1.114","false","35.0","3040.953",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","3.08","1.425","false","36.0","3042.949",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","3.381","1.725","false","37.0","3042.343",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","3.689","2.032","false","38.0","3034.425",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","3.961","2.303","false","39.0","3067.099",
"card ARV7 _4 07.02.22.sds","","B2","-477973_mir","129","4.233","2.573","false","40.0","3044.028",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.951","-0.017","false","1.0","2903.394",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.957","-0.011","false","2.0","2894.422",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.966","-0.002","false","3.0","2858.482",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.973","0.005","false","4.0","2931.468",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.963","-0.005","false","5.0","2920.465",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.968","-0.001","false","6.0","2907.858",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.973","0.005","false","7.0","2904.555",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.973","0.004","false","8.0","2970.825",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.967","-0.002","false","9.0","2929.948",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.969","0.0","false","10.0","2925.595",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.967","-0.003","false","11.0","2976.673",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.97","0.0","false","12.0","2949.833",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.967","-0.002","false","13.0","2926.649",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.967","-0.002","false","14.0","3000.341",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.971","0.001","false","15.0","2957.594",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.972","0.002","false","16.0","2952.73",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.971","0.001","false","17.0","2932.659",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.97","0.0","false","18.0","2998.663",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.982","0.012","false","19.0","2962.597",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","0.993","0.023","false","20.0","2975.87",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.015","0.044","false","21.0","3007.253",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.057","0.087","false","22.0","3004.594",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.117","0.146","false","23.0","2975.723",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.213","0.242","false","24.0","2937.927",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.356","0.385","false","25.0","2947.188",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.53","0.558","false","26.0","2949.793",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.76","0.789","false","27.0","2922.614",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","1.998","1.026","false","28.0","2931.862",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","2.248","1.277","false","29.0","2954.972",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","2.506","1.534","false","30.0","2946.528",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","2.741","1.769","false","31.0","2931.868",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","2.97","1.998","false","32.0","2990.862",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","3.136","2.163","false","33.0","3014.389",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","3.318","2.345","false","34.0","3047.973",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","3.518","2.546","false","35.0","3002.592",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","3.655","2.682","false","36.0","3014.811",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","3.825","2.852","false","37.0","2992.112",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","3.948","2.975","false","38.0","3052.36",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","4.095","3.122","false","39.0","3038.955",
"card ARV7 _4 07.02.22.sds","","B3","-477975_mir","129","4.188","3.214","false","40.0","3075.704",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.696","0.029","false","1.0","3287.029",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.675","0.021","false","2.0","3334.713",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.662","0.022","false","3.0","3377.806",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.641","0.014","false","4.0","3374.251",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.622","0.008","false","5.0","3239.944",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.599","-0.001","false","6.0","3349.183",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.583","-0.004","false","7.0","3330.106",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.566","-0.007","false","8.0","3265.448",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.544","-0.016","false","9.0","3443.885",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.526","-0.021","false","10.0","3442.634",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.521","-0.012","false","11.0","3423.134",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.506","-0.014","false","12.0","3432.332",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.501","-0.005","false","13.0","3386.552",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.489","-0.004","false","14.0","3351.619",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.483","0.003","false","15.0","3417.918",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.471","0.004","false","16.0","3485.411",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.47","0.017","false","17.0","3376.744",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.458","0.018","false","18.0","3419.531",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.459","0.032","false","19.0","3417.055",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.456","0.043","false","20.0","3410.072",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.462","0.063","false","21.0","3352.065",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.473","0.087","false","22.0","3387.208",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.493","0.121","false","23.0","3432.231",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.524","0.164","false","24.0","3474.444",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.592","0.246","false","25.0","3410.355",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.709","0.377","false","26.0","3421.526",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","1.858","0.539","false","27.0","3503.378",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","2.082","0.776","false","28.0","3458.449",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","2.361","1.068","false","29.0","3466.776",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","2.668","1.389","false","30.0","3494.668",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","3.005","1.739","false","31.0","3408.771",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","3.328","2.076","false","32.0","3506.117",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","3.644","2.405","false","33.0","3452.774",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","3.923","2.698","false","34.0","3415.27",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","4.166","2.954","false","35.0","3433.614",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","4.357","3.159","false","36.0","3487.604",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","4.513","3.328","false","37.0","3498.667",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","4.623","3.451","false","38.0","3541.498",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","4.759","3.6","false","39.0","3428.381",
"card ARV7 _4 07.02.22.sds","","B4","-477992_mir","129","4.834","3.688","false","40.0","3525.361",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.844","-0.004","false","1.0","1715.952",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.853","0.003","false","2.0","1697.632",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.851","0.001","false","3.0","1691.214",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.865","0.014","false","4.0","1644.634",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.843","-0.008","false","5.0","1798.699",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.848","-0.005","false","6.0","1665.402",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.85","-0.003","false","7.0","1675.558",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.855","0.002","false","8.0","1632.713",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.846","-0.008","false","9.0","1655.751",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.852","-0.003","false","10.0","1603.854",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.859","0.004","false","11.0","1613.653",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.864","0.008","false","12.0","1597.577",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.858","0.001","false","13.0","1607.82",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.861","0.003","false","14.0","1446.613",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.855","-0.004","false","15.0","1501.531",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.86","0.0","false","16.0","1522.645",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.862","0.002","false","17.0","1409.96",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.857","-0.004","false","18.0","1394.005",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.857","-0.004","false","19.0","1513.908",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.86","-0.002","false","20.0","1440.071",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.869","0.006","false","21.0","1304.645",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.871","0.007","false","22.0","1301.794",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.89","0.026","false","23.0","1468.177",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.913","0.048","false","24.0","1340.373",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","0.955","0.09","false","25.0","1374.147",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","1.021","0.155","false","26.0","1358.07",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","1.13","0.263","false","27.0","1314.078",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","1.273","0.405","false","28.0","1340.65",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","1.473","0.605","false","29.0","1241.172",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","1.698","0.829","false","30.0","1238.79",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","1.966","1.096","false","31.0","1067.358",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","2.215","1.344","false","32.0","1170.133",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","2.49","1.619","false","33.0","1121.98",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","2.738","1.866","false","34.0","1014.95",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","2.932","2.059","false","35.0","1029.75",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","3.148","2.274","false","36.0","1022.462",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","3.32","2.446","false","37.0","1053.626",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","3.504","2.629","false","38.0","1031.341",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","3.676","2.801","false","39.0","970.358",
"card ARV7 _4 07.02.22.sds","","B5","-478369_mir","129","3.723","2.847","false","40.0","1029.96",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.942","-0.002","false","1.0","3080.907",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.945","-0.003","false","2.0","3105.636",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.955","0.003","false","3.0","3132.345",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.968","0.011","false","4.0","3105.538",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.954","-0.007","false","5.0","3111.757",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.951","-0.015","false","6.0","3153.541",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.965","-0.006","false","7.0","3138.197",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.976","0.001","false","8.0","3161.272",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.973","-0.006","false","9.0","3157.987",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.994","0.009","false","10.0","3125.326",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.998","0.009","false","11.0","3137.642",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.997","0.004","false","12.0","3164.824",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","1.996","-0.002","false","13.0","3132.282",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.011","0.009","false","14.0","3167.999",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.003","-0.004","false","15.0","3161.25",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.018","0.007","false","16.0","3177.433",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.013","-0.003","false","17.0","3211.388",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.023","0.003","false","18.0","3175.96",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.02","-0.005","false","19.0","3205.481",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.024","-0.006","false","20.0","3187.925",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.033","-0.001","false","21.0","3203.682",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.055","0.017","false","22.0","3216.788",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.07","0.027","false","23.0","3223.531",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.094","0.046","false","24.0","3188.547",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.13","0.077","false","25.0","3193.437",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.195","0.139","false","26.0","3190.079",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.268","0.207","false","27.0","3203.927",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.361","0.295","false","28.0","3236.319",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.467","0.397","false","29.0","3201.157",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.591","0.517","false","30.0","3206.875",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.698","0.619","false","31.0","3233.733",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.805","0.721","false","32.0","3284.662",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","2.908","0.82","false","33.0","3249.368",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","3.01","0.918","false","34.0","3235.339",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","3.1","1.003","false","35.0","3290.982",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","3.197","1.096","false","36.0","3245.018",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","3.259","1.153","false","37.0","3274.426",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","3.323","1.212","false","38.0","3254.379",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","3.371","1.256","false","39.0","3290.304",
"card ARV7 _4 07.02.22.sds","","B6","-478007_mir","129","3.404","1.284","false","40.0","3291.059",
"card ARV7 _4 07.02.22.sds","","B7","-478606_mir","129","2.881","-0.017","false","1.0","3089.658",
"card ARV7 _4 07.02.22.sds","","B7","-478606_mir","129","2.877","-0.022","false","2.0","3080.095",
"card ARV7 _4 07.02.22.sds","","B7","-478606_mir","129","2.925","0.026","false","3.0","3080.254",
"card ARV7 _4 07.02.22.sds","","B7","-478606_mir","129","2.916","0.016","false","4.0","3097.235",
"card ARV7 _4 07.02.22.sds","","B7","-478606_mir","129","2.866","-0.033","false","5.0","3107.304",
"card ARV7 _4 07.02.22.sds","","B7","-478606_mir","129","2.896","-0.003","false","6.0","3116.159",
"card ARV7 _4 07.02.22.sds","","B7","-478606_mir","129","2.895","-0.005","false","7.0","3139.315",
