# Experiment File Name : card ARV7 _3 07.02.22.sds
# Created By :giulia.salva@gmail.com
# Last Modified Date : 2022-02-10 09:46:08 AM
# Instrument Type : 7900HT Real-Time PCR System

"Well","Sample Name","Target Name","Amp Score","Amp Status","Task","Cq","Cq Mean","Cq Standard Deviation","Quantity","Quantity Mean","Quantity Standard Deviation","Intercept","R-Squared","Slope","Efficiency","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Omit",
"H15","122","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"H16","122","-477916_mir","1.54","Amp","UNKNOWN","24.173","24.045","0.181","-","-","-","-","-","-","-","true","0.379","true","3.0","19.0","false",
"H17","122","-477925_mir","1.031","Amp","UNKNOWN","31.417","31.966","0.777","-","-","-","-","-","-","-","true","0.118","true","3.0","24.0","false",
"H18","122","-477967_mir","0.996","Amp","UNKNOWN","25.396","25.553","0.222","-","-","-","-","-","-","-","true","0.042","true","3.0","22.0","false",
"H19","122","-477982_mir","1.405","Amp","UNKNOWN","29.538","29.23","0.436","-","-","-","-","-","-","-","true","0.396","true","3.0","21.0","false",
"H20","122","-478323_mir","0.931","Amp","UNKNOWN","26.504","24.414","2.955","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"H21","122","-478074_mir","0.879","Amp","UNKNOWN","22.982","24.295","1.857","-","-","-","-","-","-","-","true","0.044","true","3.0","19.0","false",
"H22","122","-478350_mir","0.0","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"H23","122","-477952_mir","1.334","Amp","UNKNOWN","24.730","23.97","1.075","-","-","-","-","-","-","-","true","0.181","true","3.0","18.0","false",
"H24","122","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.246","true","3.0","39.0","false",
"I1","124","-478577_mir","0.783","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"I2","124","-477973_mir","1.335","Amp","UNKNOWN","32.511","31.67","1.189","-","-","-","-","-","-","-","true","0.269","true","3.0","26.0","false",
"I3","124","-477975_mir","1.349","Amp","UNKNOWN","23.202","22.9","0.427","-","-","-","-","-","-","-","true","0.278","true","3.0","15.0","false",
"I4","124","-477992_mir","1.425","Amp","UNKNOWN","26.054","25.948","0.15","-","-","-","-","-","-","-","true","0.347","true","3.0","20.0","false",
"I5","124","-478369_mir","1.381","Amp","UNKNOWN","25.276","24.887","0.55","-","-","-","-","-","-","-","true","0.294","true","3.0","19.0","false",
"I6","124","-478007_mir","1.201","Amp","UNKNOWN","23.610","23.675","0.092","-","-","-","-","-","-","-","true","0.159","true","3.0","15.0","false",
"I7","124","-478606_mir","1.153","Amp","UNKNOWN","24.920","22.802","2.996","-","-","-","-","-","-","-","true","0.049","true","3.0","21.0","false",
"I8","124","-478026_mir","0.673","Inconclusive","UNKNOWN","24.552","24.552","-","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"I9","124","-478213_mir","0.775","Amp","UNKNOWN","Undetermined","34.123","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"I10","124","-478343_mir","1.165","Amp","UNKNOWN","27.728","27.263","0.658","-","-","-","-","-","-","-","true","0.042","true","3.0","25.0","false",
"I11","124","-477860_mir","1.468","Amp","UNKNOWN","19.594","19.478","0.164","-","-","-","-","-","-","-","true","0.51","true","3.0","13.0","false",
"I12","124","-478225_mir","1.201","Amp","UNKNOWN","21.407","21.376","0.044","-","-","-","-","-","-","-","true","0.066","true","3.0","17.0","false",
"I13","124","-478412_mir","0.995","Amp","UNKNOWN","23.383","22.03","1.913","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"I14","124","-477885_mir","1.404","Amp","UNKNOWN","27.232","26.897","0.474","-","-","-","-","-","-","-","true","0.383","true","3.0","21.0","false",
"I15","124","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"I16","124","-477916_mir","1.569","Amp","UNKNOWN","24.003","23.878","0.177","-","-","-","-","-","-","-","true","0.379","true","3.0","18.0","false",
"I17","124","-477925_mir","1.171","Amp","UNKNOWN","32.208","31.334","1.236","-","-","-","-","-","-","-","true","0.118","true","3.0","26.0","false",
"I18","124","-477967_mir","1.109","Amp","UNKNOWN","21.209","21.723","0.727","-","-","-","-","-","-","-","true","0.042","true","3.0","19.0","false",
"I19","124","-477982_mir","1.442","Amp","UNKNOWN","27.973","28.611","0.902","-","-","-","-","-","-","-","true","0.396","true","3.0","19.0","false",
"I20","124","-478323_mir","1.0","Amp","UNKNOWN","25.722","24.028","2.396","-","-","-","-","-","-","-","true","0.042","true","3.0","22.0","false",
"I21","124","-478074_mir","1.033","Amp","UNKNOWN","21.191","21.534","0.484","-","-","-","-","-","-","-","true","0.044","true","3.0","18.0","false",
"I22","124","-478350_mir","0.944","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"I23","124","-477952_mir","1.313","Amp","UNKNOWN","23.457","23.669","0.3","-","-","-","-","-","-","-","true","0.181","true","3.0","17.0","false",
"I24","124","-478411_mir","0.45","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.246","true","3.0","39.0","false",
"J1","124","-478577_mir","0.0","Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"J2","124","-477973_mir","1.333","Amp","UNKNOWN","30.830","31.67","1.189","-","-","-","-","-","-","-","true","0.269","true","3.0","24.0","false",
"J3","124","-477975_mir","1.349","Amp","UNKNOWN","22.597","22.9","0.427","-","-","-","-","-","-","-","true","0.278","true","3.0","14.0","false",
"J4","124","-477992_mir","1.403","Amp","UNKNOWN","25.841","25.948","0.15","-","-","-","-","-","-","-","true","0.347","true","3.0","18.0","false",
"J5","124","-478369_mir","1.369","Amp","UNKNOWN","24.498","24.887","0.55","-","-","-","-","-","-","-","true","0.294","true","3.0","16.0","false",
"J6","124","-478007_mir","1.214","Amp","UNKNOWN","23.739","23.675","0.092","-","-","-","-","-","-","-","true","0.159","true","3.0","17.0","false",
"J7","124","-478606_mir","1.123","Amp","UNKNOWN","20.684","22.802","2.996","-","-","-","-","-","-","-","true","0.049","true","3.0","19.0","false",
"J8","124","-478026_mir","0.0","Amp","UNKNOWN","Undetermined","24.552","-","-","-","-","-","-","-","-","true","0.04","true","3.0","39.0","false",
"J9","124","-478213_mir","0.697","Inconclusive","UNKNOWN","34.123","34.123","-","-","-","-","-","-","-","-","true","0.062","true","3.0","29.0","false",
"J10","124","-478343_mir","1.143","Amp","UNKNOWN","26.798","27.263","0.658","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"J11","124","-477860_mir","1.482","Amp","UNKNOWN","19.361","19.478","0.164","-","-","-","-","-","-","-","true","0.51","true","3.0","11.0","false",
"J12","124","-478225_mir","1.207","Amp","UNKNOWN","21.345","21.376","0.044","-","-","-","-","-","-","-","true","0.066","true","3.0","16.0","false",
"J13","124","-478412_mir","0.981","Amp","UNKNOWN","20.677","22.03","1.913","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"J14","124","-477885_mir","1.443","Amp","UNKNOWN","26.562","26.897","0.474","-","-","-","-","-","-","-","true","0.383","true","3.0","19.0","false",
"J15","124","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"J16","124","-477916_mir","1.573","Amp","UNKNOWN","23.753","23.878","0.177","-","-","-","-","-","-","-","true","0.379","true","3.0","16.0","false",
"J17","124","-477925_mir","1.231","Amp","UNKNOWN","30.460","31.334","1.236","-","-","-","-","-","-","-","true","0.118","true","3.0","26.0","false",
"J18","124","-477967_mir","1.02","Amp","UNKNOWN","22.237","21.723","0.727","-","-","-","-","-","-","-","true","0.042","true","3.0","19.0","false",
"J19","124","-477982_mir","1.438","Amp","UNKNOWN","29.249","28.611","0.902","-","-","-","-","-","-","-","true","0.396","true","3.0","22.0","false",
"J20","124","-478323_mir","1.02","Amp","UNKNOWN","22.334","24.028","2.396","-","-","-","-","-","-","-","true","0.042","true","3.0","20.0","false",
"J21","124","-478074_mir","1.036","Amp","UNKNOWN","21.876","21.534","0.484","-","-","-","-","-","-","-","true","0.044","true","3.0","19.0","false",
"J22","124","-478350_mir","0.799","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"J23","124","-477952_mir","1.3","Amp","UNKNOWN","23.881","23.669","0.3","-","-","-","-","-","-","-","true","0.181","true","3.0","18.0","false",
"J24","124","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.246","true","3.0","39.0","false",
"K1","125","-478577_mir","0.832","Inconclusive","UNKNOWN","37.337","37.337","-","-","-","-","-","-","-","-","true","0.2","true","3.0","25.0","false",
"K2","125","-477973_mir","1.401","Amp","UNKNOWN","27.651","27.921","0.383","-","-","-","-","-","-","-","true","0.269","true","3.0","20.0","false",
"K3","125","-477975_mir","1.376","Amp","UNKNOWN","20.881","20.623","0.364","-","-","-","-","-","-","-","true","0.278","true","3.0","14.0","false",
"K4","125","-477992_mir","1.409","Amp","UNKNOWN","24.324","24.269","0.078","-","-","-","-","-","-","-","true","0.347","true","3.0","18.0","false",
"K5","125","-478369_mir","1.365","Amp","UNKNOWN","23.004","22.631","0.528","-","-","-","-","-","-","-","true","0.294","true","3.0","17.0","false",
"K6","125","-478007_mir","1.246","Amp","UNKNOWN","21.745","21.762","0.024","-","-","-","-","-","-","-","true","0.159","true","3.0","17.0","false",
"K7","125","-478606_mir","1.126","Inconclusive","UNKNOWN","22.891","23.416","0.743","-","-","-","-","-","-","-","true","0.049","true","3.0","20.0","false",
"K8","125","-478026_mir","0.698","Inconclusive","UNKNOWN","19.953","19.894","0.083","-","-","-","-","-","-","-","true","0.04","true","3.0","16.0","false",
"K9","125","-478213_mir","0.687","Inconclusive","UNKNOWN","30.906","30.906","-","-","-","-","-","-","-","-","true","0.062","true","3.0","26.0","false",
"K10","125","-478343_mir","1.075","Amp","UNKNOWN","27.498","26.473","1.449","-","-","-","-","-","-","-","true","0.042","true","3.0","24.0","false",
"K11","125","-477860_mir","1.458","Amp","UNKNOWN","17.238","17.21","0.039","-","-","-","-","-","-","-","true","0.51","true","3.0","10.0","false",
"K12","125","-478225_mir","1.235","Amp","UNKNOWN","20.388","20.213","0.249","-","-","-","-","-","-","-","true","0.066","true","3.0","16.0","false",
"K13","125","-478412_mir","1.039","Amp","UNKNOWN","18.198","17.876","0.455","-","-","-","-","-","-","-","true","0.04","true","3.0","14.0","false",
"K14","125","-477885_mir","1.433","Amp","UNKNOWN","24.983","24.708","0.389","-","-","-","-","-","-","-","true","0.383","true","3.0","19.0","false",
"K15","125","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"K16","125","-477916_mir","1.531","Amp","UNKNOWN","23.205","23.136","0.097","-","-","-","-","-","-","-","true","0.379","true","3.0","17.0","false",
"K17","125","-477925_mir","1.27","Amp","UNKNOWN","28.376","29.209","1.178","-","-","-","-","-","-","-","true","0.118","true","3.0","22.0","false",
"K18","125","-477967_mir","1.054","Amp","UNKNOWN","22.338","21.734","0.854","-","-","-","-","-","-","-","true","0.042","true","3.0","19.0","false",
"K19","125","-477982_mir","1.422","Amp","UNKNOWN","27.111","27.269","0.223","-","-","-","-","-","-","-","true","0.396","true","3.0","18.0","false",
"K20","125","-478323_mir","1.009","Amp","UNKNOWN","21.383","21.319","0.09","-","-","-","-","-","-","-","true","0.042","true","3.0","19.0","false",
"K21","125","-478074_mir","1.104","Amp","UNKNOWN","21.078","20.934","0.205","-","-","-","-","-","-","-","true","0.044","true","3.0","18.0","false",
"K22","125","-478350_mir","0.845","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"K23","125","-477952_mir","1.358","Amp","UNKNOWN","22.202","22.517","0.446","-","-","-","-","-","-","-","true","0.181","true","3.0","15.0","false",
"K24","125","-478411_mir","0.812","Amp","UNKNOWN","39.573","39.573","-","-","-","-","-","-","-","-","true","0.246","true","3.0","23.0","false",
"L1","125","-478577_mir","0.0","Inconclusive","UNKNOWN","Undetermined","37.337","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"L2","125","-477973_mir","1.403","Amp","UNKNOWN","28.192","27.921","0.383","-","-","-","-","-","-","-","true","0.269","true","3.0","22.0","false",
"L3","125","-477975_mir","1.378","Amp","UNKNOWN","20.366","20.623","0.364","-","-","-","-","-","-","-","true","0.278","true","3.0","13.0","false",
"L4","125","-477992_mir","1.393","Amp","UNKNOWN","24.214","24.269","0.078","-","-","-","-","-","-","-","true","0.347","true","3.0","17.0","false",
"L5","125","-478369_mir","1.376","Amp","UNKNOWN","22.258","22.631","0.528","-","-","-","-","-","-","-","true","0.294","true","3.0","15.0","false",
"L6","125","-478007_mir","1.246","Amp","UNKNOWN","21.779","21.762","0.024","-","-","-","-","-","-","-","true","0.159","true","3.0","15.0","false",
"L7","125","-478606_mir","1.047","Amp","UNKNOWN","23.941","23.416","0.743","-","-","-","-","-","-","-","true","0.049","true","3.0","22.0","false",
"L8","125","-478026_mir","0.895","Inconclusive","UNKNOWN","19.835","19.894","0.083","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"L9","125","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","30.906","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"L10","125","-478343_mir","1.065","Amp","UNKNOWN","25.448","26.473","1.449","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"L11","125","-477860_mir","1.448","Amp","UNKNOWN","17.183","17.21","0.039","-","-","-","-","-","-","-","true","0.51","true","3.0","9.0","false",
"L12","125","-478225_mir","1.228","Amp","UNKNOWN","20.037","20.213","0.249","-","-","-","-","-","-","-","true","0.066","true","3.0","17.0","false",
"L13","125","-478412_mir","1.035","Inconclusive","UNKNOWN","17.554","17.876","0.455","-","-","-","-","-","-","-","true","0.04","true","3.0","15.0","false",
"L14","125","-477885_mir","1.438","Amp","UNKNOWN","24.432","24.708","0.389","-","-","-","-","-","-","-","true","0.383","true","3.0","17.0","false",
"L15","125","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"L16","125","-477916_mir","1.525","Amp","UNKNOWN","23.068","23.136","0.097","-","-","-","-","-","-","-","true","0.379","true","3.0","16.0","false",
"L17","125","-477925_mir","1.284","Amp","UNKNOWN","30.043","29.209","1.178","-","-","-","-","-","-","-","true","0.118","true","3.0","25.0","false",
"L18","125","-477967_mir","1.036","Amp","UNKNOWN","21.131","21.734","0.854","-","-","-","-","-","-","-","true","0.042","true","3.0","18.0","false",
"L19","125","-477982_mir","1.422","Amp","UNKNOWN","27.427","27.269","0.223","-","-","-","-","-","-","-","true","0.396","true","3.0","19.0","false",
"L20","125","-478323_mir","0.985","Amp","UNKNOWN","21.256","21.319","0.09","-","-","-","-","-","-","-","true","0.042","true","3.0","19.0","false",
"L21","125","-478074_mir","1.112","Amp","UNKNOWN","20.789","20.934","0.205","-","-","-","-","-","-","-","true","0.044","true","3.0","18.0","false",
"L22","125","-478350_mir","1.011","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"L23","125","-477952_mir","1.361","Amp","UNKNOWN","22.833","22.517","0.446","-","-","-","-","-","-","-","true","0.181","true","3.0","16.0","false",
"L24","125","-478411_mir","0.801","Inconclusive","UNKNOWN","Undetermined","39.573","-","-","-","-","-","-","-","-","true","0.246","true","3.0","39.0","false",
"M1","126","-478577_mir","0.852","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"M2","126","-477973_mir","1.351","Amp","UNKNOWN","32.304","31.685","0.876","-","-","-","-","-","-","-","true","0.269","true","3.0","26.0","false",
"M3","126","-477975_mir","1.344","Amp","UNKNOWN","24.735","24.621","0.161","-","-","-","-","-","-","-","true","0.278","true","3.0","17.0","false",
"M4","126","-477992_mir","1.4","Amp","UNKNOWN","27.248","27.025","0.316","-","-","-","-","-","-","-","true","0.347","true","3.0","20.0","false",
"M5","126","-478369_mir","1.326","Amp","UNKNOWN","27.001","27.028","0.038","-","-","-","-","-","-","-","true","0.294","true","3.0","21.0","false",
"M6","126","-478007_mir","1.154","Amp","UNKNOWN","25.844","25.423","0.595","-","-","-","-","-","-","-","true","0.159","true","3.0","20.0","false",
"M7","126","-478606_mir","1.102","Amp","UNKNOWN","27.554","24.442","4.402","-","-","-","-","-","-","-","true","0.049","true","3.0","22.0","false",
"M8","126","-478026_mir","0.721","Inconclusive","UNKNOWN","22.093","24.056","2.776","-","-","-","-","-","-","-","true","0.04","true","3.0","17.0","false",
"M9","126","-478213_mir","0.931","Inconclusive","UNKNOWN","33.512","33.512","-","-","-","-","-","-","-","-","true","0.062","true","3.0","29.0","false",
"M10","126","-478343_mir","1.098","Amp","UNKNOWN","28.836","28.102","1.039","-","-","-","-","-","-","-","true","0.042","true","3.0","25.0","false",
"M11","126","-477860_mir","1.45","Amp","UNKNOWN","20.984","21.043","0.084","-","-","-","-","-","-","-","true","0.51","true","3.0","14.0","false",
"M12","126","-478225_mir","1.124","Amp","UNKNOWN","23.960","23.54","0.595","-","-","-","-","-","-","-","true","0.066","true","3.0","20.0","false",
"M13","126","-478412_mir","0.979","Amp","UNKNOWN","24.573","22.81","2.493","-","-","-","-","-","-","-","true","0.04","true","3.0","20.0","false",
"M14","126","-477885_mir","1.432","Amp","UNKNOWN","28.860","29.157","0.419","-","-","-","-","-","-","-","true","0.383","true","3.0","20.0","false",
"M15","126","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"M16","126","-477916_mir","1.5","Amp","UNKNOWN","25.861","25.787","0.105","-","-","-","-","-","-","-","true","0.379","true","3.0","20.0","false",
"M17","126","-477925_mir","1.136","Amp","UNKNOWN","34.380","33.494","1.254","-","-","-","-","-","-","-","true","0.118","true","3.0","29.0","false",
"M18","126","-477967_mir","0.841","Amp","UNKNOWN","23.119","22.61","0.719","-","-","-","-","-","-","-","true","0.042","true","3.0","20.0","false",
"M19","126","-477982_mir","1.425","Amp","UNKNOWN","29.250","29.365","0.162","-","-","-","-","-","-","-","true","0.396","true","3.0","21.0","false",
"M20","126","-478323_mir","0.91","Amp","UNKNOWN","25.906","26.052","0.206","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"M21","126","-478074_mir","0.776","No Amp","UNKNOWN","27.461","25.522","2.742","-","-","-","-","-","-","-","true","0.044","true","3.0","22.0","false",
"M22","126","-478350_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"M23","126","-477952_mir","1.298","Amp","UNKNOWN","26.314","25.77","0.769","-","-","-","-","-","-","-","true","0.181","true","3.0","21.0","false",
"M24","126","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.246","true","3.0","39.0","false",
"N1","126","-478577_mir","0.802","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"N2","126","-477973_mir","1.373","Amp","UNKNOWN","31.065","31.685","0.876","-","-","-","-","-","-","-","true","0.269","true","3.0","24.0","false",
"N3","126","-477975_mir","1.321","Amp","UNKNOWN","24.507","24.621","0.161","-","-","-","-","-","-","-","true","0.278","true","3.0","17.0","false",
"N4","126","-477992_mir","1.398","Amp","UNKNOWN","26.801","27.025","0.316","-","-","-","-","-","-","-","true","0.347","true","3.0","20.0","false",
"N5","126","-478369_mir","1.318","Amp","UNKNOWN","27.054","27.028","0.038","-","-","-","-","-","-","-","true","0.294","true","3.0","20.0","false",
"N6","126","-478007_mir","1.111","Amp","UNKNOWN","25.003","25.423","0.595","-","-","-","-","-","-","-","true","0.159","true","3.0","18.0","false",
"N7","126","-478606_mir","1.015","Amp","UNKNOWN","21.329","24.442","4.402","-","-","-","-","-","-","-","true","0.049","true","3.0","19.0","false",
"N8","126","-478026_mir","0.563","Inconclusive","UNKNOWN","26.019","24.056","2.776","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"N9","126","-478213_mir","0.0","Inconclusive","UNKNOWN","Undetermined","33.512","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"N10","126","-478343_mir","1.076","Amp","UNKNOWN","27.368","28.102","1.039","-","-","-","-","-","-","-","true","0.042","true","3.0","25.0","false",
"N11","126","-477860_mir","1.436","Amp","UNKNOWN","21.103","21.043","0.084","-","-","-","-","-","-","-","true","0.51","true","3.0","14.0","false",
"N12","126","-478225_mir","1.085","Amp","UNKNOWN","23.119","23.54","0.595","-","-","-","-","-","-","-","true","0.066","true","3.0","19.0","false",
"N13","126","-478412_mir","0.949","Amp","UNKNOWN","21.048","22.81","2.493","-","-","-","-","-","-","-","true","0.04","true","3.0","18.0","false",
"N14","126","-477885_mir","1.405","Amp","UNKNOWN","29.453","29.157","0.419","-","-","-","-","-","-","-","true","0.383","true","3.0","22.0","false",
"N15","126","-478501_mir","0.573","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"N16","126","-477916_mir","1.497","Amp","UNKNOWN","25.712","25.787","0.105","-","-","-","-","-","-","-","true","0.379","true","3.0","19.0","false",
"N17","126","-477925_mir","1.105","Amp","UNKNOWN","32.608","33.494","1.254","-","-","-","-","-","-","-","true","0.118","true","3.0","26.0","false",
"N18","126","-477967_mir","0.864","Amp","UNKNOWN","22.102","22.61","0.719","-","-","-","-","-","-","-","true","0.042","true","3.0","19.0","false",
"N19","126","-477982_mir","1.407","Amp","UNKNOWN","29.480","29.365","0.162","-","-","-","-","-","-","-","true","0.396","true","3.0","21.0","false",
"N20","126","-478323_mir","0.93","Amp","UNKNOWN","26.198","26.052","0.206","-","-","-","-","-","-","-","true","0.042","true","3.0","22.0","false",
"N21","126","-478074_mir","0.687","Amp","UNKNOWN","23.583","25.522","2.742","-","-","-","-","-","-","-","true","0.044","true","3.0","20.0","false",
"N22","126","-478350_mir","0.895","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"N23","126","-477952_mir","1.293","Amp","UNKNOWN","25.227","25.77","0.769","-","-","-","-","-","-","-","true","0.181","true","3.0","17.0","false",
"N24","126","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.246","true","3.0","39.0","false",
"O1","127","-478577_mir","0.765","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"O2","127","-477973_mir","1.257","Amp","UNKNOWN","33.822","34.058","0.334","-","-","-","-","-","-","-","true","0.269","true","3.0","26.0","false",
"O3","127","-477975_mir","1.304","Amp","UNKNOWN","25.895","25.748","0.208","-","-","-","-","-","-","-","true","0.278","true","3.0","19.0","false",
"O4","127","-477992_mir","1.351","Amp","UNKNOWN","28.754","28.614","0.199","-","-","-","-","-","-","-","true","0.347","true","3.0","21.0","false",
"O5","127","-478369_mir","1.335","Amp","UNKNOWN","27.984","27.872","0.158","-","-","-","-","-","-","-","true","0.294","true","3.0","21.0","false",
"O6","127","-478007_mir","0.986","Amp","UNKNOWN","28.971","28.703","0.379","-","-","-","-","-","-","-","true","0.159","true","3.0","23.0","false",
"O7","127","-478606_mir","1.023","Amp","UNKNOWN","29.500","30.146","0.915","-","-","-","-","-","-","-","true","0.049","true","3.0","27.0","false",
"O8","127","-478026_mir","0.792","Amp","UNKNOWN","25.884","25.955","0.1","-","-","-","-","-","-","-","true","0.04","true","3.0","22.0","false",
"O9","127","-478213_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.062","true","3.0","39.0","false",
"O10","127","-478343_mir","1.268","Amp","UNKNOWN","27.746","28.864","1.581","-","-","-","-","-","-","-","true","0.042","true","3.0","25.0","false",
"O11","127","-477860_mir","1.435","Amp","UNKNOWN","23.206","23.258","0.074","-","-","-","-","-","-","-","true","0.51","true","3.0","14.0","false",
"O12","127","-478225_mir","0.93","Amp","UNKNOWN","25.638","26.369","1.034","-","-","-","-","-","-","-","true","0.066","true","3.0","21.0","false",
"O13","127","-478412_mir","0.819","Amp","UNKNOWN","23.317","23.206","0.157","-","-","-","-","-","-","-","true","0.04","true","3.0","21.0","false",
"O14","127","-477885_mir","1.394","Amp","UNKNOWN","30.213","30.255","0.059","-","-","-","-","-","-","-","true","0.383","true","3.0","24.0","false",
"O15","127","-478501_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"O16","127","-477916_mir","1.507","Amp","UNKNOWN","25.505","25.524","0.027","-","-","-","-","-","-","-","true","0.379","true","3.0","20.0","false",
"O17","127","-477925_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.118","true","3.0","39.0","false",
"O18","127","-477967_mir","0.818","Amp","UNKNOWN","26.636","24.894","2.464","-","-","-","-","-","-","-","true","0.042","true","3.0","23.0","false",
"O19","127","-477982_mir","1.411","Amp","UNKNOWN","32.100","32.236","0.192","-","-","-","-","-","-","-","true","0.396","true","3.0","24.0","false",
"O20","127","-478323_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.042","true","3.0","39.0","false",
"O21","127","-478074_mir","0.68","Amp","UNKNOWN","26.031","24.898","1.602","-","-","-","-","-","-","-","true","0.044","true","3.0","20.0","false",
"O22","127","-478350_mir","0.876","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"O23","127","-477952_mir","1.2","Amp","UNKNOWN","27.929","28.529","0.848","-","-","-","-","-","-","-","true","0.181","true","3.0","21.0","false",
"O24","127","-478411_mir","0.0","No Amp","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.246","true","3.0","39.0","false",
"P1","127","-478577_mir","0.656","Inconclusive","UNKNOWN","Undetermined","-","-","-","-","-","-","-","-","-","true","0.2","true","3.0","39.0","false",
"P2","127","-477973_mir","1.203","Amp","UNKNOWN","34.294","34.058","0.334","-","-","-","-","-","-","-","true","0.269","true","3.0","26.0","false",
"P3","127","-477975_mir","1.3","Amp","UNKNOWN","25.601","25.748","0.208","-","-","-","-","-","-","-","true","0.278","true","3.0","18.0","false",
"P4","127","-477992_mir","1.345","Amp","UNKNOWN","28.473","28.614","0.199","-","-","-","-","-","-","-","true","0.347","true","3.0","21.0","false",
"P5","127","-478369_mir","1.322","Amp","UNKNOWN","27.760","27.872","0.158","-","-","-","-","-","-","-","true","0.294","true","3.0","20.0","false",
"P6","127","-478007_mir","0.977","Amp","UNKNOWN","28.435","28.703","0.379","-","-","-","-","-","-","-","true","0.159","true","3.0","22.0","false",
"P7","127","-478606_mir","1.031","Inconclusive","UNKNOWN","30.793","30.146","0.915","-","-","-","-","-","-","-","true","0.049","true","3.0","26.0","false",
